# SignalP-5.0	Organism: Eukarya	Timestamp: 20210412190349
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
C1_06580W_A	OTHER	0.000328	0.999672	
C6_00360C_A	OTHER	0.000309	0.999691	
CR_03900W_A	OTHER	0.000649	0.999351	
CR_02420W_A	OTHER	0.001430	0.998570	
C5_02240W_A	OTHER	0.001227	0.998773	
CR_09350C_A	OTHER	0.001013	0.998987	
C3_06140W_A	OTHER	0.000730	0.999270	
C4_04270W_A	OTHER	0.003663	0.996337	
C3_06870W_A	OTHER	0.001548	0.998452	
CR_01240C_A	OTHER	0.000824	0.999176	
C6_04260C_A	OTHER	0.001319	0.998681	
C2_04960C_A	OTHER	0.000388	0.999612	
C1_05420W_A	OTHER	0.000903	0.999097	
C4_06640C_A	SP(Sec/SPI)	0.989377	0.010623	CS pos: 20-21. ILG-KI. Pr: 0.8915
C1_06260W_A	SP(Sec/SPI)	0.998533	0.001467	CS pos: 17-18. VAA-VT. Pr: 0.8287
C1_02680C_A	OTHER	0.013396	0.986604	
C1_08470W_A	OTHER	0.002778	0.997222	
C1_06530C_A	OTHER	0.000318	0.999682	
C2_07670C_A	OTHER	0.000806	0.999194	
CR_03500W_A	OTHER	0.000297	0.999703	
C3_04720C_A	OTHER	0.000333	0.999667	
C1_07360W_A	OTHER	0.000561	0.999439	
C3_00010C_A	OTHER	0.000770	0.999230	
CR_01770C_A	OTHER	0.000603	0.999397	
C6_03660C_A	OTHER	0.001031	0.998969	
C2_01910W_A	OTHER	0.000614	0.999386	
C5_02960C_A	OTHER	0.000507	0.999493	
C3_01680C_A	OTHER	0.001090	0.998910	
C2_00330C_A	OTHER	0.002572	0.997428	
C2_09030W_A	OTHER	0.000612	0.999388	
C2_09470C_A	OTHER	0.000287	0.999713	
C2_03670W_A	SP(Sec/SPI)	0.977331	0.022669	CS pos: 17-18. TNA-AV. Pr: 0.8709
C1_14050C_A	OTHER	0.000682	0.999318	
C6_03090W_A	OTHER	0.000267	0.999733	
C1_09330W_A	OTHER	0.000119	0.999881	
C1_08520C_A	OTHER	0.000475	0.999525	
CR_06030C_A	SP(Sec/SPI)	0.911931	0.088069	CS pos: 20-21. VES-VA. Pr: 0.6999
CR_00370W_A	OTHER	0.000937	0.999063	
C3_04940W_A	OTHER	0.002210	0.997790	
C6_02410W_A	OTHER	0.000987	0.999013	
C4_06230C_A	OTHER	0.000733	0.999267	
C7_02310C_A	OTHER	0.001357	0.998643	
C7_00100W_A	OTHER	0.000400	0.999600	
CR_04470W_A	OTHER	0.000559	0.999441	
C4_00040W_A	OTHER	0.005853	0.994147	
C2_01630W_A	OTHER	0.000580	0.999420	
C1_09920W_A	OTHER	0.000106	0.999894	
C1_01830C_A	OTHER	0.000728	0.999272	
C1_02650W_A	OTHER	0.001357	0.998643	
CR_10850C_A	OTHER	0.001522	0.998478	
C5_01730W_A	OTHER	0.000602	0.999398	
C4_02680C_A	OTHER	0.000350	0.999650	
C1_01260C_A	OTHER	0.000730	0.999270	
C1_08490W_A	OTHER	0.000841	0.999159	
C1_01940C_A	OTHER	0.000723	0.999277	
C4_05550C_A	OTHER	0.000478	0.999522	
C3_01720C_A	OTHER	0.001897	0.998103	
C1_04750W_A	OTHER	0.002158	0.997842	
C3_04320W_A	OTHER	0.000315	0.999685	
C1_12970C_A	OTHER	0.000283	0.999717	
C1_01920W_A	OTHER	0.001298	0.998702	
C2_10000C_A	OTHER	0.000808	0.999192	
CR_00520C_A	OTHER	0.000367	0.999633	
C2_07480W_A	OTHER	0.002688	0.997312	
C1_04290C_A	OTHER	0.001368	0.998632	
C1_03800W_A	OTHER	0.000503	0.999497	
C4_04560C_A	OTHER	0.002870	0.997130	
CR_00610W_A	SP(Sec/SPI)	0.977666	0.022334	CS pos: 20-21. VFA-ID. Pr: 0.9512
C1_13610C_A	OTHER	0.000311	0.999689	
C4_05880W_A	OTHER	0.001517	0.998483	
CR_01790C_A	OTHER	0.001193	0.998807	
C1_11490C_A	OTHER	0.002813	0.997187	
C5_04310W_A	OTHER	0.000749	0.999251	
C4_06500W_A	OTHER	0.000526	0.999474	
C5_03320C_A	OTHER	0.002099	0.997901	
C4_00650W_A	OTHER	0.001084	0.998916	
C2_05930W_A	OTHER	0.001118	0.998882	
C3_03100C_A	OTHER	0.000997	0.999003	
CR_08660W_A	OTHER	0.001091	0.998909	
C2_06530W_A	OTHER	0.000895	0.999105	
C1_07120W_A	OTHER	0.001735	0.998265	
C5_00810C_A	SP(Sec/SPI)	0.658442	0.341558	CS pos: 19-20. LLT-TP. Pr: 0.2386
C5_02340C_A	OTHER	0.002502	0.997498	
CR_03860C_A	OTHER	0.001476	0.998524	
C5_05070W_A	OTHER	0.000948	0.999052	
C1_12470W_A	OTHER	0.000802	0.999198	
CR_07760W_A	OTHER	0.001929	0.998071	
C5_03880C_A	OTHER	0.000573	0.999427	
C6_00630W_A	OTHER	0.001285	0.998715	
C1_09590C_A	SP(Sec/SPI)	0.980260	0.019740	CS pos: 16-17. IFA-SL. Pr: 0.4107
C2_09340W_A	OTHER	0.000629	0.999371	
CR_06020W_A	OTHER	0.000489	0.999511	
C2_07090C_A	OTHER	0.000248	0.999752	
C3_07680W_A	OTHER	0.000247	0.999753	
C4_02920W_A	OTHER	0.468029	0.531971	
C2_00760C_A	SP(Sec/SPI)	0.671954	0.328046	CS pos: 35-36. VSG-NR. Pr: 0.5349
C2_05850C_A	OTHER	0.000582	0.999418	
C6_00570C_A	OTHER	0.001084	0.998916	
C2_03920C_A	OTHER	0.000151	0.999849	
C4_05360C_A	OTHER	0.002015	0.997985	
C2_06160W_A	OTHER	0.000459	0.999541	
C4_01530C_A	OTHER	0.000421	0.999579	
C3_00770C_A	OTHER	0.000533	0.999467	
C4_03080W_A	OTHER	0.000771	0.999229	
C2_09770C_A	OTHER	0.001374	0.998626	
C4_03030C_A	OTHER	0.003488	0.996512	
C7_01610W_A	OTHER	0.001019	0.998981	
C1_13800C_A	OTHER	0.001143	0.998857	
CR_02700W_A	OTHER	0.000174	0.999826	
C7_03400C_A	OTHER	0.000149	0.999851	
C3_03640W_A	OTHER	0.000273	0.999727	
C1_10510W_A	OTHER	0.001409	0.998591	
C4_04970C_A	OTHER	0.000459	0.999541	
CR_00380W_A	OTHER	0.001892	0.998108	
C2_08190W_A	OTHER	0.030064	0.969936	
C1_02800W_A	OTHER	0.000614	0.999386	
C4_05080C_A	OTHER	0.001552	0.998448	
C3_02790W_A	OTHER	0.001596	0.998404	
CR_10340W_A	OTHER	0.001401	0.998599	
C6_04050W_A	OTHER	0.000449	0.999551	
CR_03030C_A	OTHER	0.002286	0.997714	
C1_10340W_A	OTHER	0.021267	0.978733	
C2_07780W_A	OTHER	0.011399	0.988601	
C1_10920W_A	OTHER	0.000617	0.999383	
C6_00770C_A	OTHER	0.000353	0.999647	
C7_02490W_A	OTHER	0.001294	0.998706	
C3_03710W_A	OTHER	0.000842	0.999158	
C4_03560W_A	OTHER	0.000159	0.999841	
C1_06870C_A	OTHER	0.001979	0.998021	
C4_01450W_A	OTHER	0.001099	0.998901	
C2_05910W_A	OTHER	0.000534	0.999466	
C5_04780W_A	OTHER	0.000384	0.999616	
CR_02500W_A	OTHER	0.000519	0.999481	
C3_03680W_A	OTHER	0.004855	0.995145	
C2_07650C_A	OTHER	0.000567	0.999433	
CR_00230W_A	OTHER	0.000576	0.999424	
C4_06080W_A	OTHER	0.001178	0.998822	
C1_03220C_A	OTHER	0.000376	0.999624	
C4_04430W_A	OTHER	0.000252	0.999748	
C1_05510C_A	OTHER	0.002336	0.997664	
C3_03180C_A	OTHER	0.000487	0.999513	
C5_01290C_A	OTHER	0.001056	0.998944	
C4_00670W_A	OTHER	0.000800	0.999200	
C3_02320W_A	OTHER	0.000495	0.999505	
C7_03260C_A	OTHER	0.000467	0.999533	
C1_12680W_A	OTHER	0.000545	0.999455	
CR_05120W_A	OTHER	0.000566	0.999434	
C7_00550C_A	OTHER	0.000563	0.999437	
C5_03680W_A	OTHER	0.001688	0.998312	
C2_01010W_A	OTHER	0.000510	0.999490	
C5_04320C_A	OTHER	0.001412	0.998588	
C3_07840C_A	OTHER	0.000958	0.999042	
C5_04910W_A	OTHER	0.000251	0.999749	
C3_06360C_A	SP(Sec/SPI)	0.912934	0.087066	CS pos: 24-25. VLG-GS. Pr: 0.7044
C1_06560W_A	OTHER	0.000430	0.999570	
C4_05980C_A	OTHER	0.000580	0.999420	
CR_06670W_A	SP(Sec/SPI)	0.996068	0.003932	CS pos: 20-21. VIA-ES. Pr: 0.6644
C2_01200C_A	OTHER	0.000951	0.999049	
C4_02290W_A	OTHER	0.001364	0.998636	
C2_10770W_A	OTHER	0.008871	0.991129	
C6_02420W_A	OTHER	0.001036	0.998964	
C5_05120W_A	OTHER	0.000448	0.999552	
C2_05070W_A	OTHER	0.042817	0.957183	
C1_11250W_A	OTHER	0.002859	0.997141	
C6_02510C_A	OTHER	0.000531	0.999469	
C1_08400C_A	OTHER	0.000934	0.999066	
C1_07370C_A	OTHER	0.001232	0.998768	
C3_04420W_A	OTHER	0.000521	0.999479	
C3_02850C_A	OTHER	0.001834	0.998166	
C1_10280C_A	OTHER	0.033593	0.966407	
C3_07380W_A	OTHER	0.000551	0.999449	
C2_06720W_A	OTHER	0.001036	0.998964	
C2_09050C_A	SP(Sec/SPI)	0.937255	0.062745	CS pos: 19-20. TFA-LT. Pr: 0.4540
C4_05220C_A	OTHER	0.003816	0.996184	
C2_03370W_A	OTHER	0.005584	0.994416	
C6_02450W_A	OTHER	0.000527	0.999473	
C2_00030W_A	OTHER	0.001101	0.998899	
C4_06430C_A	OTHER	0.000644	0.999356	
C4_03760W_A	OTHER	0.000991	0.999009	
C2_03040W_A	OTHER	0.000654	0.999346	
C1_07660W_A	OTHER	0.000718	0.999282	
C1_07550W_A	OTHER	0.001315	0.998685	
C1_12820C_A	OTHER	0.000333	0.999667	
CR_05210W_A	OTHER	0.000697	0.999303	
C2_07430C_A	OTHER	0.001657	0.998343	
C1_03270W_A	OTHER	0.004641	0.995359	
CR_09850C_A	OTHER	0.089393	0.910607	
C4_04460C_A	OTHER	0.001964	0.998036	
C5_05210W_A	OTHER	0.435030	0.564970	
C2_05250C_A	OTHER	0.001736	0.998264	
C5_04470C_A	OTHER	0.000672	0.999328	
C4_06790W_A	OTHER	0.006031	0.993969	
C4_03390W_A	OTHER	0.065917	0.934083	
C4_03930C_A	OTHER	0.000804	0.999196	
C4_02970C_A	OTHER	0.001510	0.998490	
CR_00640W_A	OTHER	0.000413	0.999587	
CR_04380C_A	OTHER	0.000269	0.999731	
C1_01170C_A	OTHER	0.002734	0.997266	
C2_01710W_A	OTHER	0.000169	0.999831	
C7_01730C_A	OTHER	0.000546	0.999454	
CR_07090W_A	OTHER	0.001497	0.998503	
C1_09780C_A	OTHER	0.000293	0.999707	
C3_01300C_A	OTHER	0.000413	0.999587	
C1_06970C_A	OTHER	0.000301	0.999699	
C7_02840C_A	OTHER	0.001863	0.998137	
C3_01200W_A	OTHER	0.001399	0.998601	
CR_05180C_A	OTHER	0.001753	0.998247	
CR_05080W_A	OTHER	0.000243	0.999757	
C4_04030W_A	OTHER	0.000771	0.999229	
C2_01000W_A	OTHER	0.000521	0.999479	
C2_04710C_A	OTHER	0.000802	0.999198	
C1_11910W_A	OTHER	0.000914	0.999086	
C1_13970C_A	OTHER	0.000310	0.999690	
C1_11360W_A	OTHER	0.000497	0.999503	
CR_04610C_A	OTHER	0.001157	0.998843	
CR_01740W_A	OTHER	0.001351	0.998649	
C1_00430W_A	OTHER	0.007072	0.992928	
C1_09200W_A	OTHER	0.001213	0.998787	
C4_05860W_A	OTHER	0.000385	0.999615	
C6_00230W_A	OTHER	0.372573	0.627427	
C3_01910C_A	OTHER	0.002682	0.997318	
C1_06390W_A	OTHER	0.000856	0.999144	
CR_09910W_A	OTHER	0.000429	0.999571	
C5_01210W_A	OTHER	0.000881	0.999119	
C3_00060W_A	OTHER	0.000396	0.999604	
C6_01910W_A	OTHER	0.000788	0.999212	
C3_03980C_A	OTHER	0.000707	0.999293	
C2_01450C_A	OTHER	0.000596	0.999404	
C1_11850W_A	OTHER	0.001660	0.998340	
C1_09860C_A	OTHER	0.000937	0.999063	
C7_02940C_A	OTHER	0.001178	0.998822	
C3_00920W_A	OTHER	0.002181	0.997819	
C1_11510C_A	OTHER	0.000997	0.999003	
C1_11160C_A	OTHER	0.001529	0.998471	
CR_05800C_A	SP(Sec/SPI)	0.992985	0.007015	CS pos: 17-18. ASA-NI. Pr: 0.9487
C5_05480W_A	OTHER	0.000687	0.999313	
C1_12830C_A	OTHER	0.001123	0.998877	
C4_03480C_A	SP(Sec/SPI)	0.981273	0.018727	CS pos: 21-22. AVA-QY. Pr: 0.8008
C1_13510C_A	OTHER	0.038283	0.961717	
C2_03870W_A	OTHER	0.001030	0.998970	
C2_03520C_A	OTHER	0.004176	0.995824	
C1_02520W_A	SP(Sec/SPI)	0.895669	0.104331	CS pos: 18-19. TEA-AP. Pr: 0.8666
C2_02530W_A	OTHER	0.001285	0.998715	
C1_00590W_A	OTHER	0.001906	0.998094	
C6_02760W_A	OTHER	0.100346	0.899654	
C3_02990C_A	OTHER	0.000985	0.999015	
CR_01400W_A	OTHER	0.000839	0.999161	
CR_04440C_A	SP(Sec/SPI)	0.906644	0.093356	CS pos: 19-20. VMS-AD. Pr: 0.2918
C7_02670W_A	OTHER	0.000235	0.999765	
C2_04750W_A	OTHER	0.039755	0.960245	
C7_02140W_A	OTHER	0.000855	0.999145	
C2_03410W_A	OTHER	0.000472	0.999528	
C1_10380C_A	OTHER	0.000450	0.999550	
C2_08020C_A	OTHER	0.001006	0.998994	
C2_01640W_A	OTHER	0.001796	0.998204	
C4_04290W_A	OTHER	0.000278	0.999722	
C3_07210W_A	OTHER	0.001481	0.998519	
C1_05950C_A	SP(Sec/SPI)	0.964570	0.035430	CS pos: 23-24. ALC-LP. Pr: 0.7277
C3_02310W_A	OTHER	0.000246	0.999754	
C6_02680W_A	OTHER	0.001095	0.998905	
C3_03370C_A	OTHER	0.002060	0.997940	
CR_02360W_A	OTHER	0.000342	0.999658	
C5_01480W_A	OTHER	0.001145	0.998855	
C7_04250W_A	OTHER	0.001149	0.998851	
C1_13090W_A	OTHER	0.000647	0.999353	
CR_04540C_A	OTHER	0.001218	0.998782	
CR_07510W_A	OTHER	0.000156	0.999844	
C5_02660C_A	OTHER	0.000391	0.999609	
C5_02470W_A	OTHER	0.000492	0.999508	
C3_07760C_A	OTHER	0.000880	0.999120	
C3_02680C_A	OTHER	0.000563	0.999437	
C3_02880W_A	OTHER	0.003210	0.996790	
C4_03160C_A	OTHER	0.001182	0.998818	
C2_10280C_A	OTHER	0.000534	0.999466	
CR_08450C_A	OTHER	0.001554	0.998446	
C1_09440W_A	OTHER	0.002692	0.997308	
C3_07890W_A	OTHER	0.001328	0.998672	
C3_04270C_A	OTHER	0.001387	0.998613	
C6_03310W_A	OTHER	0.000775	0.999225	
C2_01370C_A	OTHER	0.000310	0.999690	
CR_06010W_A	OTHER	0.002868	0.997132	
CR_04770C_A	OTHER	0.003239	0.996761	
C1_00960C_A	OTHER	0.002095	0.997905	
C5_00690C_A	OTHER	0.002636	0.997364	
C3_01000W_A	OTHER	0.000202	0.999798	
C6_03700W_A	SP(Sec/SPI)	0.990751	0.009249	CS pos: 17-18. ASA-KT. Pr: 0.8594
C1_06570W_A	OTHER	0.002072	0.997928	
CR_07310W_A	OTHER	0.002650	0.997350	
C5_02160W_A	OTHER	0.000449	0.999551	
C1_02430C_A	OTHER	0.000661	0.999339	
C3_03540W_A	OTHER	0.002467	0.997533	
C6_03040C_A	OTHER	0.000505	0.999495	
CR_03470W_A	OTHER	0.000982	0.999018	
C6_02000W_A	SP(Sec/SPI)	0.992867	0.007133	CS pos: 17-18. VLS-KS. Pr: 0.8824
CR_02090C_A	OTHER	0.001979	0.998021	
C2_02490C_A	OTHER	0.001043	0.998957	
C4_03190W_A	OTHER	0.000354	0.999646	
C1_12660W_A	OTHER	0.000325	0.999675	
C1_04180W_A	OTHER	0.002547	0.997453	
C1_02700C_A	OTHER	0.014885	0.985115	
CR_09760W_A	OTHER	0.000404	0.999596	
CR_00420W_A	OTHER	0.000746	0.999254	
C6_00170C_A	OTHER	0.002967	0.997033	
C3_06130W_A	OTHER	0.045446	0.954554	
CR_08460W_A	OTHER	0.000158	0.999842	
C7_00760C_A	OTHER	0.072456	0.927544	
C4_00340W_A	OTHER	0.001090	0.998910	
C3_07590W_A	OTHER	0.000947	0.999053	
C5_00510W_A	OTHER	0.001309	0.998691	
C4_06270C_A	OTHER	0.004841	0.995159	
C2_00750W_A	OTHER	0.000496	0.999504	
C4_06280C_A	OTHER	0.000736	0.999264	
C1_12720C_A	OTHER	0.004822	0.995178	
C3_04900W_A	OTHER	0.000259	0.999741	
C2_08700C_A	SP(Sec/SPI)	0.598189	0.401811	CS pos: 24-25. VWI-RK. Pr: 0.4128
C4_02480C_A	OTHER	0.000392	0.999608	
C4_00880W_A	OTHER	0.001760	0.998240	
C7_01370W_A	OTHER	0.000527	0.999473	
C7_01100C_A	OTHER	0.000353	0.999647	
C1_07870C_A	OTHER	0.002989	0.997011	
C4_05100C_A	OTHER	0.000510	0.999490	
CR_09470W_A	OTHER	0.002151	0.997849	
C7_01300C_A	OTHER	0.000936	0.999064	
C2_09140C_A	OTHER	0.001458	0.998542	
CR_02140W_A	OTHER	0.012202	0.987798	
C6_04450W_A	OTHER	0.001172	0.998828	
C1_00690W_A	OTHER	0.001347	0.998653	
C5_02500C_A	OTHER	0.000460	0.999540	
C2_02220C_A	OTHER	0.000601	0.999399	
C2_00150W_A	OTHER	0.001551	0.998449	
C1_07890C_A	OTHER	0.000780	0.999220	
C2_06430C_A	OTHER	0.020431	0.979569	
C3_05050W_A	OTHER	0.001798	0.998202	
C2_10710W_A	OTHER	0.000952	0.999048	
C2_01840C_A	OTHER	0.000383	0.999617	
C1_02610W_A	OTHER	0.000662	0.999338	
C3_07780C_A	OTHER	0.000362	0.999638	
C4_05000W_A	OTHER	0.002533	0.997467	
CR_00050W_A	OTHER	0.000526	0.999474	
C4_03690C_A	OTHER	0.001368	0.998632	
C2_01720C_A	OTHER	0.000560	0.999440	
C2_04420W_A	OTHER	0.002732	0.997268	
CR_07990C_A	OTHER	0.000543	0.999457	
C1_06780W_A	OTHER	0.000471	0.999529	
C1_13840W_A	OTHER	0.040408	0.959592	
C3_00220W_A	OTHER	0.000544	0.999456	
C1_13200C_A	OTHER	0.001004	0.998996	
C3_04680W_A	SP(Sec/SPI)	0.584401	0.415599	CS pos: 16-17. GNT-SP. Pr: 0.3337
C1_06060C_A	OTHER	0.000505	0.999495	
C2_10840W_A	OTHER	0.006974	0.993026	
C2_10020C_A	SP(Sec/SPI)	0.929847	0.070153	CS pos: 21-22. TFA-LT. Pr: 0.8496
CR_02650C_A	OTHER	0.368953	0.631047	
C5_03360W_A	OTHER	0.000826	0.999174	
C4_01140C_A	SP(Sec/SPI)	0.776524	0.223476	CS pos: 20-21. CRC-VC. Pr: 0.3894
C5_00100C_A	OTHER	0.000656	0.999344	
C4_04620C_A	OTHER	0.000311	0.999689	
C3_05130C_A	OTHER	0.000949	0.999051	
C3_04860W_A	OTHER	0.002662	0.997338	
C6_00990W_A	SP(Sec/SPI)	0.920868	0.079132	CS pos: 25-26. VIA-VP. Pr: 0.8643
C3_00760W_A	OTHER	0.000298	0.999702	
C5_01680C_A	OTHER	0.000339	0.999661	
C1_06860W_A	OTHER	0.002598	0.997402	
C6_01960W_A	OTHER	0.000415	0.999585	
C2_06070W_A	OTHER	0.000766	0.999234	
CR_00400C_A	OTHER	0.000234	0.999766	
C2_05760C_A	OTHER	0.246683	0.753317	
C6_02190C_A	OTHER	0.000446	0.999554	
C7_03550C_A	OTHER	0.002167	0.997833	
C5_02180C_A	OTHER	0.001562	0.998438	
C2_06190W_A	OTHER	0.000371	0.999629	
C6_04480C_A	OTHER	0.002470	0.997530	
C5_02320C_A	SP(Sec/SPI)	0.997611	0.002389	CS pos: 20-21. ALA-SP. Pr: 0.8724
C4_00570C_A	OTHER	0.000203	0.999797	
CR_06800C_A	OTHER	0.000593	0.999407	
C2_03160C_A	OTHER	0.002499	0.997501	
C3_03880C_A	OTHER	0.001029	0.998971	
CR_07810W_A	OTHER	0.000531	0.999469	
C3_00500C_A	OTHER	0.001147	0.998853	
C2_07350W_A	OTHER	0.000152	0.999848	
C2_10290W_A	OTHER	0.003195	0.996805	
C1_06130C_A	OTHER	0.000181	0.999819	
CR_03640C_A	OTHER	0.000693	0.999307	
C6_04590C_A	OTHER	0.000815	0.999185	
C5_00480C_A	OTHER	0.001382	0.998618	
C1_05230W_A	OTHER	0.001543	0.998457	
C1_04670W_A	OTHER	0.000809	0.999191	
CR_03610C_A	OTHER	0.000693	0.999307	
C1_13450W_A	SP(Sec/SPI)	0.972529	0.027471	CS pos: 20-21. SAA-LE. Pr: 0.8136
C2_04120C_A	OTHER	0.000341	0.999659	
C7_00260C_A	SP(Sec/SPI)	0.997616	0.002384	CS pos: 18-19. VGA-NE. Pr: 0.8940
C6_01180C_A	OTHER	0.001181	0.998819	
CR_00700W_A	OTHER	0.000280	0.999720	
C1_10190W_A	OTHER	0.000392	0.999608	
C3_02480C_A	OTHER	0.002883	0.997117	
C4_00190W_A	OTHER	0.001353	0.998647	
C2_00240C_A	SP(Sec/SPI)	0.976252	0.023748	CS pos: 18-19. AAS-DK. Pr: 0.4381
C1_11100W_A	OTHER	0.000707	0.999293	
C2_06880C_A	OTHER	0.399051	0.600949	
C5_00530W_A	SP(Sec/SPI)	0.676466	0.323534	CS pos: 18-19. IYS-YN. Pr: 0.5578
C5_00380W_A	OTHER	0.000657	0.999343	
C5_01920C_A	OTHER	0.002053	0.997947	
C5_01670W_A	OTHER	0.000677	0.999323	
C1_03340C_A	OTHER	0.000299	0.999701	
C1_08260C_A	OTHER	0.025524	0.974476	
C4_00260W_A	OTHER	0.002037	0.997963	
CR_10740W_A	OTHER	0.000189	0.999811	
C4_02690W_A	OTHER	0.001509	0.998491	
C6_02580W_A	OTHER	0.000710	0.999290	
C2_07100W_A	OTHER	0.002147	0.997853	
CR_04460C_A	OTHER	0.000378	0.999622	
CR_01220W_A	OTHER	0.000640	0.999360	
C7_03310W_A	OTHER	0.000447	0.999553	
C3_07700W_A	OTHER	0.004828	0.995172	
C3_03840C_A	OTHER	0.001673	0.998327	
C2_03910C_A	SP(Sec/SPI)	0.956423	0.043577	CS pos: 24-25. INA-YS. Pr: 0.9272
C4_03400W_A	OTHER	0.000758	0.999242	
C1_09880C_A	OTHER	0.000971	0.999029	
C5_02350C_A	OTHER	0.001920	0.998080	
C2_01120W_A	SP(Sec/SPI)	0.886359	0.113641	CS pos: 34-35. AFA-VA. Pr: 0.5007
C5_03800W_A	OTHER	0.001146	0.998854	
C7_01690W_A	OTHER	0.000923	0.999077	
C2_03500W_A	OTHER	0.001226	0.998774	
C3_05300C_A	OTHER	0.000446	0.999554	
C2_08570W_A	OTHER	0.230145	0.769855	
CR_00660W_A	OTHER	0.001548	0.998452	
C1_02900C_A	OTHER	0.000239	0.999761	
C3_00640W_A	OTHER	0.001237	0.998763	
CR_00270C_A	OTHER	0.001081	0.998919	
C5_00390C_A	OTHER	0.000556	0.999444	
C1_11150W_A	OTHER	0.000276	0.999724	
C4_03470C_A	SP(Sec/SPI)	0.852355	0.147645	CS pos: 18-19. SQA-AI. Pr: 0.7223
C4_01220C_A	OTHER	0.000564	0.999436	
C2_08150W_A	OTHER	0.000508	0.999492	
C3_07010W_A	OTHER	0.000171	0.999829	
C1_03710C_A	OTHER	0.000740	0.999260	
C3_01590W_A	OTHER	0.020989	0.979011	
C3_00820W_A	OTHER	0.001724	0.998276	
C1_09790C_A	OTHER	0.000708	0.999292	
C7_01200C_A	OTHER	0.000168	0.999832	
C2_03570C_A	OTHER	0.000483	0.999517	
C7_01520W_A	OTHER	0.001706	0.998294	
CR_03650W_A	OTHER	0.000180	0.999820	
CR_03100W_A	OTHER	0.001507	0.998493	
C5_03520W_A	OTHER	0.001386	0.998614	
C3_00830C_A	OTHER	0.000264	0.999736	
C5_01820W_A	OTHER	0.001153	0.998847	
C1_01320W_A	OTHER	0.000650	0.999350	
CR_05780W_A	OTHER	0.000722	0.999278	
C4_03900C_A	OTHER	0.000188	0.999812	
CR_01900C_A	OTHER	0.001779	0.998221	
C1_08710W_A	OTHER	0.000348	0.999652	
C2_00380C_A	OTHER	0.000921	0.999079	
C2_07340W_A	OTHER	0.000529	0.999471	
C3_06940W_A	OTHER	0.000494	0.999506	
C2_03440W_A	SP(Sec/SPI)	0.994438	0.005562	CS pos: 16-17. CLA-AD. Pr: 0.4209
C3_05880C_A	OTHER	0.000396	0.999604	
C2_01500W_A	OTHER	0.000393	0.999607	
C5_05440C_A	OTHER	0.000733	0.999267	
CR_09220C_A	SP(Sec/SPI)	0.957733	0.042267	CS pos: 15-16. CLQ-IP. Pr: 0.4401
C4_05720W_A	OTHER	0.001777	0.998223	
C2_00500W_A	OTHER	0.002325	0.997675	
C5_01950C_A	OTHER	0.345614	0.654386	
C2_09810C_A	OTHER	0.000719	0.999281	
C5_01720C_A	OTHER	0.000332	0.999668	
C5_00490C_A	OTHER	0.001684	0.998316	
C6_03280W_A	SP(Sec/SPI)	0.579548	0.420452	CS pos: 12-13. VVA-IY. Pr: 0.1394
C3_02360C_A	OTHER	0.002846	0.997154	
CR_09230C_A	OTHER	0.000519	0.999481	
C1_07290W_A	OTHER	0.097002	0.902998	
CR_03140C_A	OTHER	0.000404	0.999596	
C4_03590C_A	OTHER	0.000598	0.999402	
C1_14420W_A	OTHER	0.000873	0.999127	
C1_06400C_A	OTHER	0.000986	0.999014	
C3_01490W_A	OTHER	0.000391	0.999609	
C2_05140W_A	OTHER	0.000881	0.999119	
C4_02830C_A	OTHER	0.000607	0.999393	
C3_03210W_A	OTHER	0.004063	0.995937	
C1_08080C_A	OTHER	0.000448	0.999552	
C3_04770C_A	OTHER	0.001048	0.998952	
CR_04840C_A	OTHER	0.000748	0.999252	
C2_02350C_A	OTHER	0.002241	0.997759	
C5_01310W_A	OTHER	0.000505	0.999495	
CR_00780C_A	OTHER	0.000452	0.999548	
C1_05000W_A	OTHER	0.000985	0.999015	
C1_05170C_A	OTHER	0.000387	0.999613	
CR_00350W_A	OTHER	0.000695	0.999305	
C5_04850W_A	OTHER	0.001190	0.998810	
C5_02980C_A	OTHER	0.001224	0.998776	
C4_03170W_A	OTHER	0.000413	0.999587	
C4_00350W_A	OTHER	0.003356	0.996644	
C4_02700W_A	OTHER	0.002287	0.997713	
C1_09350W_A	OTHER	0.000404	0.999596	
CR_05090C_A	OTHER	0.000531	0.999469	
C2_09860C_A	OTHER	0.002486	0.997514	
C2_06630C_A	OTHER	0.000389	0.999611	
C1_04030W_A	OTHER	0.001258	0.998742	
C1_05340C_A	OTHER	0.001000	0.999000	
C6_01120C_A	OTHER	0.000312	0.999688	
C1_05740C_A	OTHER	0.000488	0.999512	
C3_02620C_A	OTHER	0.001637	0.998363	
C7_03190C_A	OTHER	0.000869	0.999131	
CR_03910C_A	OTHER	0.000785	0.999215	
CR_05750W_A	OTHER	0.001884	0.998116	
C7_03380W_A	OTHER	0.000824	0.999176	
C2_10240W_A	OTHER	0.004892	0.995108	
C6_04040C_A	OTHER	0.000245	0.999755	
C4_05170C_A	OTHER	0.001913	0.998087	
C4_03530W_A	OTHER	0.008615	0.991385	
C4_00400W_A	OTHER	0.000789	0.999211	
C2_08420W_A	OTHER	0.000237	0.999763	
C3_06600C_A	OTHER	0.002037	0.997963	
C6_03400C_A	OTHER	0.002243	0.997757	
